instrument_name,instrument_key,resampled_price_type,datetime,open,high,low,close,volume,open_interest,RSI
TRAVEL FOOD SERVICES LTD,NSE_EQ|INE103V01028,Monthly,2025-09-01,1252.0,1394.8,1222.4,1359.3,3638178.0,0.0,
METROPOLIS HEALTHCARE LTD,NSE_EQ|INE112L01020,Monthly,2025-09-01,2200.0,2263.0,1915.9,2079.5,988933.0,0.0,48.66567325927932
INDIA TOUR. DEV. CO. LTD.,NSE_EQ|INE353K01014,Monthly,2025-09-01,529.1,709.4,526.0,614.75,8201995.0,0.0,36.532367587143504
RASHI PERIPHERALS LIMITED,NSE_EQ|INE0J1F01024,Monthly,2025-09-01,281.5,325.9,276.55,321.3,4712697.0,0.0,37.210026467382846
W.S.INDUSTRIES (I) LTD.,NSE_EQ|INE100D01014,Monthly,2025-09-01,75.3,80.41,74.0,76.74,1411391.0,0.0,17.362969060849267
OIL INDIA LTD,NSE_EQ|INE274J01014,Monthly,2025-09-01,390.3,412.0,388.8,409.25,23802656.0,0.0,39.00574862816829
ASTRAZENECA PHARMA IND LT,NSE_EQ|INE203A01020,Monthly,2025-09-01,8460.0,9242.0,8403.5,8858.0,248838.0,0.0,59.47258667581917
SUN PHARMACEUTICAL IND L,NSE_EQ|INE044A01036,Monthly,2025-09-01,1599.0,1668.1,1556.2,1644.0,39979470.0,0.0,47.18853774112907
HDFCAMC - HDFCPVTBAN,NSE_EQ|INF179KC1HZ7,Monthly,2025-09-01,27.22,28.24,26.09,27.33,1632264.0,0.0,56.67655786350148
INDIAN OIL CORP LTD,NSE_EQ|INE242A01010,Monthly,2025-09-01,137.0,149.95,136.76,148.3,118005111.0,0.0,37.16834576636162
AMBIKA COTTON MILL LTD.,NSE_EQ|INE540G01014,Monthly,2025-09-01,1407.7,1599.0,1390.0,1479.3,177122.0,0.0,30.014106967615305
CONS. CONST. CONSORT LTD,NSE_EQ|INE429I01024,Monthly,2025-09-01,18.5,28.87,17.26,24.38,87607129.0,0.0,45.31946508172362
LAGNAM SPINTEX LIMITED,NSE_EQ|INE548Z01017,Monthly,2025-09-01,88.89,96.98,81.0,87.05,327234.0,0.0,25.47898546317134
SMS LIFESCIENCES (I) LTD,NSE_EQ|INE320X01016,Monthly,2025-09-01,1169.0,1259.9,1100.0,1243.9,19319.0,0.0,59.41234900189048
BPL LTD,NSE_EQ|INE110A01019,Monthly,2025-09-01,77.92,91.28,77.31,82.33,1964329.0,0.0,30.164854437039637
ELIN ELECTRONICS LIMITED,NSE_EQ|INE050401020,Monthly,2025-09-01,184.0,231.0,183.0,223.38,4232086.0,0.0,54.11588550734731
PIRAMAL PHARMA LIMITED,NSE_EQ|INE0DK501011,Monthly,2025-09-01,183.45,209.44,182.0,202.71,73387668.0,0.0,54.99250936329588
SHREE RENUKA SUGARS LTD,NSE_EQ|INE087H01022,Monthly,2025-09-01,28.64,33.5,28.28,31.77,274106906.0,0.0,29.21979684460773
LAMBODHARA TEXTILES LTD.,NSE_EQ|INE112F01022,Monthly,2025-09-01,123.58,162.0,122.0,134.54,1608021.0,0.0,35.83298615932972
SCHNEIDER ELECTRIC INFRA,NSE_EQ|INE839M01018,Monthly,2025-09-01,859.5,923.95,837.85,883.3,1341925.0,0.0,53.661322004476716
SIGACHI INDUSTRIES LTD,NSE_EQ|INE0D0K01022,Monthly,2025-09-01,31.15,46.73,30.95,42.82,727004065.0,0.0,36.893414211438476
LAXMI COTSPIN LIMITED,NSE_EQ|INE801V01019,Monthly,2025-09-01,25.99,26.04,23.7,24.67,845863.0,0.0,32.00904392764859
JYOTHY LABS LIMITED,NSE_EQ|INE668F01031,Monthly,2025-09-01,340.5,347.0,320.5,322.7,5106633.0,0.0,23.873527905785963
PYRAMID TECHNOPLAST LTD,NSE_EQ|INE0MIS01010,Monthly,2025-09-01,163.49,179.46,160.26,165.77,552384.0,0.0,41.7414274322169
ARTEMIS MED SERVICE LTD,NSE_EQ|INE025R01021,Monthly,2025-09-01,219.1,251.77,219.1,247.18,3454184.0,0.0,47.65541037388993
BHARAT RASAYAN LTD,NSE_EQ|INE838B01013,Monthly,2025-09-01,10125.0,10343.0,9744.0,10006.0,29173.0,0.0,44.55253165360731
MUTHOOT CAP SERV LTD,NSE_EQ|INE296G01013,Monthly,2025-09-01,275.1,289.45,269.2,282.05,292413.0,0.0,39.97588701343438
GROWWAMC - GROWWLOVOL,NSE_EQ|INF666M01LB9,Monthly,2025-09-01,10.29,10.77,9.92,10.51,816289.0,0.0,
MPS LIMITED,NSE_EQ|INE943D01017,Monthly,2025-09-01,2157.8,2350.1,2106.0,2284.3,276036.0,0.0,52.17309018155273
INDIAN RAILWAY FIN CORP L,NSE_EQ|INE053F01010,Monthly,2025-09-01,118.4,130.85,118.23,128.54,147386967.0,0.0,28.0582327963874
CONCORD BIOTECH LIMITED,NSE_EQ|INE338H01029,Monthly,2025-09-01,1675.0,1730.0,1573.8,1620.6,1724031.0,0.0,49.615683229813655
IGARASHI MOTORS INDIA LTD,NSE_EQ|INE188B01013,Monthly,2025-09-01,483.05,548.0,470.15,529.9,1514811.0,0.0,45.12857863185612
VALIANT LABORATORIES LTD,NSE_EQ|INE0JWS01017,Monthly,2025-09-01,87.13,94.95,81.8,88.92,1679718.0,0.0,32.32065553494125
JUPITER WAGONS LIMITED,NSE_EQ|INE209L01016,Monthly,2025-09-01,318.9,351.0,315.65,333.9,41398063.0,0.0,25.97697138869505
ROYAL ORCHID HOTELS LTD,NSE_EQ|INE283H01019,Monthly,2025-09-01,534.25,593.4,490.0,513.35,4417620.0,0.0,69.40970485242622
ADVANCED ENZYME TECH LTD,NSE_EQ|INE837H01020,Monthly,2025-09-01,344.95,359.6,332.95,338.25,4939023.0,0.0,40.81538105165623
GIC HOUSING FINANCE LTD,NSE_EQ|INE289B01019,Monthly,2025-09-01,172.14,178.3,170.1,172.62,976525.0,0.0,22.340939273210196
MANGALAM CEMENT LTD,NSE_EQ|INE347A01017,Monthly,2025-09-01,700.4,799.4,700.4,746.95,1165513.0,0.0,37.8408031159142
WESTERN CARRIERS (IND) L,NSE_EQ|INE0CJF01024,Monthly,2025-09-01,121.97,147.29,119.9,144.87,13373987.0,0.0,
HEMISPHERE PROP IND LTD,NSE_EQ|INE0AJG01018,Monthly,2025-09-01,132.63,184.7,132.63,174.94,40112496.0,0.0,37.5424026201895
TRANSWORLD SHIP LINES LTD,NSE_EQ|INE757B01015,Monthly,2025-09-01,250.75,287.58,243.0,261.18,563074.0,0.0,35.839361774051795
MSP STEEL & POWER LTD.,NSE_EQ|INE752G01015,Monthly,2025-09-01,30.99,41.0,30.11,37.24,34494977.0,0.0,53.28576793090501
MIRAEAMC - BANKETF,NSE_EQ|INF769K01KR3,Monthly,2025-09-01,548.23,580.0,544.0,560.85,70339.0,0.0,59.382917119073475
PREMIER EXPLOSIVES LTD,NSE_EQ|INE863B01029,Monthly,2025-09-01,506.95,630.5,497.25,595.65,25783430.0,0.0,46.76045175351694
DCM FINANCIAL SERVICES LT,NSE_EQ|INE891B01012,Monthly,2025-09-01,6.07,6.25,5.6,5.83,265902.0,0.0,50.18200728029121
KEWAL KIRAN CLOTHING LTD,NSE_EQ|INE401H01017,Monthly,2025-09-01,502.65,587.0,502.0,581.85,899818.0,0.0,41.653944020356235
GUJARAT FLUOROCHEM LTD,NSE_EQ|INE09N301011,Monthly,2025-09-01,3400.0,3904.0,3345.0,3888.7,6853982.0,0.0,56.029949086552854
CSB BANK LIMITED,NSE_EQ|INE679A01013,Monthly,2025-09-01,365.25,381.0,345.8,347.8,6754880.0,0.0,53.700934579439256
CINELINE INDIA LIMITED,NSE_EQ|INE704H01022,Monthly,2025-09-01,88.11,90.0,80.95,87.24,264807.0,0.0,29.36387731919727
NIPPONAMC - NETFAUTO,NSE_EQ|INF204KC1337,Monthly,2025-09-01,256.15,287.31,256.15,279.25,7299101.0,0.0,52.57684761281883
ARMAN FIN SERV LTD,NSE_EQ|INE109C01017,Monthly,2025-09-01,1352.2,1495.0,1352.2,1451.0,271862.0,0.0,38.591192254793555
KSOLVES INDIA LIMITED,NSE_EQ|INE0D6I01023,Monthly,2025-09-01,319.5,343.7,311.4,322.0,705674.0,0.0,22.327003950554356
USHA MARTIN LTD.,NSE_EQ|INE228A01035,Monthly,2025-09-01,381.05,439.7,374.0,431.85,17756444.0,0.0,55.17481128327374
JET FREIGHT LOGISTICS LTD,NSE_EQ|INE982V01025,Monthly,2025-09-01,13.64,14.16,12.66,13.5,521556.0,0.0,48.392415498763405
RAJSHREE POLYPACK LTD,NSE_EQ|INE760W01023,Monthly,2025-09-01,22.11,25.5,21.09,23.38,1566140.0,0.0,35.46182846371347
JEENA SIKHO LIFECARE LTD,NSE_EQ|INE0J5801029,Monthly,2025-09-01,715.2,849.0,699.5,818.4,4567744.0,0.0,84.73564864542308
TATA STEEL LIMITED,NSE_EQ|INE081A01020,Monthly,2025-09-01,154.48,172.9,153.7,171.39,368388554.0,0.0,52.15719777872703
MTAR TECHNOLOGIES LIMITED,NSE_EQ|INE864I01014,Monthly,2025-09-01,1403.3,1888.0,1400.0,1807.6,7047008.0,0.0,47.409443984731595
NIPPONAMC - MANUFGBEES,NSE_EQ|INF204KC1GH6,Monthly,2025-09-01,145.7,154.98,143.05,152.02,141370.0,0.0,
MIRAEAMC - MAHKTECH,NSE_EQ|INF769K01HS7,Monthly,2025-09-01,25.52,28.75,25.2,28.57,14421421.0,0.0,80.87206910736323
TEMBO GLOBAL IND LTD,NSE_EQ|INE869Y01010,Monthly,2025-09-01,674.95,675.0,586.05,601.75,879005.0,0.0,63.80487588127259
PRAJ INDUSTRIES LTD,NSE_EQ|INE074A01025,Monthly,2025-09-01,393.2,433.0,381.0,381.95,15500817.0,0.0,32.30061853412886
G R INFRAPROJECTS LIMITED,NSE_EQ|INE201P01022,Monthly,2025-09-01,1249.8,1345.0,1242.0,1310.3,404392.0,0.0,35.77750833585935
SHAILY ENG PLASTICS LTD,NSE_EQ|INE151G01028,Monthly,2025-09-01,2232.0,2670.0,2143.7,2312.8,2574995.0,0.0,73.887919396793
DDEV PLASTIKS IND LTD,NSE_EQ|INE0HR601026,Monthly,2025-09-01,312.0,359.5,308.95,345.5,5388946.0,0.0,
PONDY OXIDES & CHEM LTD,NSE_EQ|INE063E01053,Monthly,2025-09-01,1057.0,1360.0,1050.7,1312.1,9217379.0,0.0,69.0074593631708
VLS FINANCE LTD,NSE_EQ|INE709A01018,Monthly,2025-09-01,221.0,233.49,216.99,227.23,431129.0,0.0,40.59725772716709
TITAN COMPANY LIMITED,NSE_EQ|INE280A01028,Monthly,2025-09-01,3631.0,3740.0,3440.0,3457.5,10603681.0,0.0,49.976077739098876
SOLARA ACTIVE PHA SCI LTD,NSE_EQ|INE624Z01016,Monthly,2025-09-01,616.95,707.0,603.6,660.5,1892106.0,0.0,51.849289553509664
IMAGICAAWORLD ENT LTD,NSE_EQ|INE172N01012,Monthly,2025-09-01,56.97,59.2,55.01,56.11,9215199.0,0.0,29.14303234707957
NAVNEET EDUCATION LTD,NSE_EQ|INE060A01024,Monthly,2025-09-01,155.15,168.5,150.6,163.87,10968468.0,0.0,51.740989615149665
CORAL INDIA FIN & HOUS LT,NSE_EQ|INE558D01021,Monthly,2025-09-01,42.52,50.9,41.3,45.13,580698.0,0.0,40.48099871488893
MOTILALAMC - MOMIDMTM,NSE_EQ|INF247L01FQ0,Monthly,2025-09-01,61.72,63.56,59.48,62.25,393259.0,0.0,
INOX INDIA LIMITED,NSE_EQ|INE616N01034,Monthly,2025-09-01,1121.5,1263.5,1115.6,1215.6,1537921.0,0.0,45.71072454343467
DCW LTD,NSE_EQ|INE500A01029,Monthly,2025-09-01,73.4,78.21,72.32,73.56,10745533.0,0.0,51.69133192389006
ATLAS CYCLE (HARYANA) LTD,NSE_EQ|INE446A01025,Monthly,2025-09-01,135.0,135.0,117.0,127.49,121684.0,0.0,
SAREGAMA INDIA LIMITED,NSE_EQ|INE979A01025,Monthly,2025-09-01,484.25,517.7,479.2,484.45,4386748.0,0.0,43.613993205398955
VARDHMAN SPC STEEL LTD,NSE_EQ|INE050M01012,Monthly,2025-09-01,255.9,284.0,250.6,274.65,1298057.0,0.0,48.38950611520866
VIPUL LIMITED,NSE_EQ|INE946H01037,Monthly,2025-09-01,9.69,11.19,9.69,9.98,3848266.0,0.0,7.486209613869178
SHRIRAM - LIQUIDSHRI,NSE_EQ|INF680P01422,Monthly,2025-09-01,1068.54,1071.57,1068.52,1071.55,206418.0,0.0,100.0
TOKYO PLAST INTL LTD,NSE_EQ|INE932C01012,Monthly,2025-09-01,125.55,140.85,119.2,130.06,421570.0,0.0,54.06805769500071
REPRO INDIA LIMITED,NSE_EQ|INE461B01014,Monthly,2025-09-01,465.25,478.95,435.05,447.9,92673.0,0.0,33.19235817412863
COMMERCIAL SYN BAGS LTD,NSE_EQ|INE073V01015,Monthly,2025-09-01,144.6,155.6,142.2,154.83,5219376.0,0.0,84.3647363872083
ZIM LABORATORIES LIMITED,NSE_EQ|INE518E01015,Monthly,2025-09-01,76.9,77.4,73.35,75.23,799824.0,0.0,33.45561261922231
INVENTURE GRO & SEC LTD,NSE_EQ|INE878H01024,Monthly,2025-09-01,1.48,1.72,1.48,1.59,26952237.0,0.0,20.627802690582968
GSS INFOTECH LIMITED,NSE_EQ|INE871H01011,Monthly,2025-09-01,28.99,29.1,26.72,26.98,1483864.0,0.0,11.233689205219463
DEVYANI INTERNATIONAL LTD,NSE_EQ|INE872J01023,Monthly,2025-09-01,174.22,191.0,173.19,175.51,44387116.0,0.0,48.8191404082136
KHAITAN (INDIA)LTD.,NSE_EQ|INE731C01018,Monthly,2025-09-01,111.0,135.64,105.95,131.01,114317.0,0.0,62.108008773489836
AXISAMC - AXISNIFTY,NSE_EQ|INF846K01W98,Monthly,2025-09-01,270.49,286.75,262.56,276.22,199053.0,0.0,53.19961795606497
AWFIS SPACE SOLUTIONS LTD,NSE_EQ|INE108V01019,Monthly,2025-09-01,567.4,623.0,560.4,603.8,4194960.0,0.0,38.961859055316985
NIPPON L I A M LTD,NSE_EQ|INE298J01013,Monthly,2025-09-01,792.4,856.55,785.45,841.5,9883856.0,0.0,62.80130293159609
SJVN LTD,NSE_EQ|INE002L01015,Monthly,2025-09-01,94.2,95.58,92.0,93.82,49222533.0,0.0,19.975826832216242
ACCELYA SOLN INDIA LTD,NSE_EQ|INE793A01012,Monthly,2025-09-01,1416.0,1525.0,1369.9,1498.6,271318.0,0.0,35.27091745703821
AVT NATURAL PRODUCTS LTD,NSE_EQ|INE488D01021,Monthly,2025-09-01,72.6,78.59,72.21,74.08,1570823.0,0.0,39.14752116082225
CMS INFO SYSTEMS LIMITED,NSE_EQ|INE925R01014,Monthly,2025-09-01,413.0,429.65,399.2,401.9,8640326.0,0.0,30.484106480961472
DB (INT) STOCK BROKERS,NSE_EQ|INE921B01025,Monthly,2025-09-01,25.33,30.77,25.16,25.72,1914774.0,0.0,22.699696663296237
GODAWARI POW & ISP LTD,NSE_EQ|INE177H01039,Monthly,2025-09-01,240.0,275.5,235.3,263.58,109005926.0,0.0,57.209439964489164
APCOTEX INDUSTRIES LIMITE,NSE_EQ|INE116A01032,Monthly,2025-09-01,392.0,424.9,389.1,411.55,801103.0,0.0,42.67435320584928
MANALI PETROCHEMICALS LT,NSE_EQ|INE201A01024,Monthly,2025-09-01,66.3,75.9,66.0,67.74,9548216.0,0.0,27.835926449787834
WONDER ELECTRICALS LTD,NSE_EQ|INE02WG01024,Monthly,2025-09-01,130.3,162.89,127.61,159.8,5828097.0,0.0,57.997603023877566
VERANDA LEARNING SOL LTD,NSE_EQ|INE0IQ001011,Monthly,2025-09-01,221.47,235.0,206.0,216.4,5491058.0,0.0,32.06231845788223
AETHER INDUSTRIES LIMITED,NSE_EQ|INE0BWX01014,Monthly,2025-09-01,736.55,765.9,726.45,751.5,1366089.0,0.0,35.12922050854523
BAJAJ FINSERV LTD.,NSE_EQ|INE918I01026,Monthly,2025-09-01,1918.9,2104.9,1913.0,2069.5,17397544.0,0.0,62.85731868672882
KOTAKMAMC - KOTAKLOVOL,NSE_EQ|INF174KA1IY5,Monthly,2025-09-01,21.07,21.97,20.65,21.49,2792438.0,0.0,54.44743935309974
WINDLAS BIOTECH LIMITED,NSE_EQ|INE0H5O01029,Monthly,2025-09-01,998.4,1027.5,943.2,944.3,568699.0,0.0,54.729105586569744
SUNTECK REALTY LIMITED,NSE_EQ|INE805D01034,Monthly,2025-09-01,385.65,473.0,380.0,445.85,12810760.0,0.0,33.49690633667592
BHARAT DYNAMICS LIMITED,NSE_EQ|INE171Z01026,Monthly,2025-09-01,1440.0,1654.0,1420.9,1627.7,26724173.0,0.0,53.00326129806832
IDBI BANK LIMITED,NSE_EQ|INE008A01015,Monthly,2025-09-01,86.1,96.2,86.09,93.2,125926582.0,0.0,44.921496414033726
AVONMORE CAP&MGT SERV LTD,NSE_EQ|INE323B01024,Monthly,2025-09-01,19.12,23.9,18.61,19.83,7048802.0,0.0,56.17326057298772
BELLA CASA FASH AND RET L,NSE_EQ|INE344T01014,Monthly,2025-09-01,410.1,427.4,393.55,415.55,59977.0,0.0,
UNO MINDA LIMITED,NSE_EQ|INE405E01023,Monthly,2025-09-01,1285.9,1348.3,1260.7,1312.7,11302062.0,0.0,61.015162571961405
AIRAN LIMITED,NSE_EQ|INE645W01026,Monthly,2025-09-01,25.5,27.49,25.05,26.12,1567214.0,0.0,45.479452054794514
PIX TRANSMISSIONS LIMITED,NSE_EQ|INE751B01018,Monthly,2025-09-01,1395.0,1475.0,1375.0,1437.1,178722.0,0.0,47.69357367987951
HDFCAMC - HDFCNIFIT,NSE_EQ|INF179KC1IA8,Monthly,2025-09-01,37.27,38.9,35.95,37.23,1886765.0,0.0,39.319301388266894
AJMERA REALTY & INF I LTD,NSE_EQ|INE298G01027,Monthly,2025-09-01,874.8,1088.7,872.3,1028.2,1801984.0,0.0,59.748272458045406
SATIA INDUSTRIES LIMITED,NSE_EQ|INE170E01023,Monthly,2025-09-01,81.6,86.0,81.37,82.75,866435.0,0.0,28.475798146240976
RENAISSANCE GLOBAL LTD,NSE_EQ|INE722H01024,Monthly,2025-09-01,109.91,127.68,107.65,120.84,5433721.0,0.0,55.88780100555703
MAN INDUSTRIES (I) LTD.,NSE_EQ|INE993A01026,Monthly,2025-09-01,384.65,449.45,382.95,439.4,9188007.0,0.0,47.94595438925336
RAJRATAN GLOBAL WIRE LTD,NSE_EQ|INE451D01029,Monthly,2025-09-01,312.8,372.1,306.0,348.75,2338783.0,0.0,27.515054906128228
DR. LAL PATH LABS LTD.,NSE_EQ|INE600L01024,Monthly,2025-09-01,3308.8,3540.0,3160.0,3388.5,2411193.0,0.0,55.93001035114261
BIRLASLAMC - ABSLLIQUID,NSE_EQ|INF209KB18T9,Monthly,2025-09-01,1000.0,1000.01,999.99,999.99,52681.0,0.0,46.15384615384615
SUNDARAM CLAYTON LIMITED,NSE_EQ|INE0Q3R01026,Monthly,2025-09-01,1651.0,1942.0,1642.0,1769.2,545321.0,0.0,48.16468325174775
FIVE-STAR BUS FIN LTD,NSE_EQ|INE128S01021,Monthly,2025-09-01,550.5,569.0,522.0,535.65,21978675.0,0.0,33.39084771192799
ORIENT CEMENT LTD.,NSE_EQ|INE876N01018,Monthly,2025-09-01,217.7,232.3,217.05,223.39,7773082.0,0.0,29.44673068129859
HDFCAMC - HDFCVALUE,NSE_EQ|INF179KC1DK8,Monthly,2025-09-01,134.7,136.58,131.01,134.03,73342.0,0.0,37.63348996155487
NOCIL LIMITED,NSE_EQ|INE163A01018,Monthly,2025-09-01,177.87,189.7,176.74,181.23,6968355.0,0.0,16.6368755027259
URAVI DEFENCE &TECH LTD,NSE_EQ|INE568Z01015,Monthly,2025-09-01,477.0,477.0,285.0,285.0,200178.0,0.0,30.639037261085008
AXIS BANK LIMITED,NSE_EQ|INE238A01034,Monthly,2025-09-01,1047.6,1147.6,1045.0,1144.4,90171115.0,0.0,48.606294155427115
LANCOR HOLDINGS LIMITED,NSE_EQ|INE572G01025,Monthly,2025-09-01,26.98,26.98,21.81,23.41,1928069.0,0.0,18.80165289256199
A B INFRABUILD LIMITED,NSE_EQ|INE00YB01017,Monthly,2025-09-01,197.5,224.98,182.05,190.35,1167035.0,0.0,84.16975956107794
ROSSARI BIOTECH LIMITED,NSE_EQ|INE02A801020,Monthly,2025-09-01,625.3,685.5,614.0,659.65,1072034.0,0.0,36.44830797888854
ICICI PRUDENTIAL NV20 ETF,NSE_EQ|INF109KC11V0,Monthly,2025-09-01,14.69,15.15,14.12,14.55,8219466.0,0.0,37.72455089820361
MAGADH SUGAR & ENERGY LTD,NSE_EQ|INE347W01011,Monthly,2025-09-01,547.5,599.9,531.5,570.1,248164.0,0.0,39.90277588478488
BAJAJ HOUSING FINANCE LTD,NSE_EQ|INE377Y01014,Monthly,2025-09-01,111.69,117.0,111.22,113.24,61840954.0,0.0,
BFAM - NIFTYBETF,NSE_EQ|INF0QA701722,Monthly,2025-09-01,249.5,260.17,248.91,257.29,37441.0,0.0,53.13766182429095
DHANUKA AGRITECH LTD,NSE_EQ|INE435G01025,Monthly,2025-09-01,1600.0,1654.4,1536.0,1547.6,420421.0,0.0,44.59638288486987
TREE HOUSE EDU LTD,NSE_EQ|INE040M01013,Monthly,2025-09-01,7.76,8.47,7.21,7.78,664205.0,0.0,12.627834593152514
MOTILALAMC - MONEXT50,NSE_EQ|INF247L01FD8,Monthly,2025-09-01,65.77,70.67,64.39,70.01,83639.0,0.0,
FAZE THREE LIMITED,NSE_EQ|INE963C01033,Monthly,2025-09-01,439.0,583.55,405.15,521.45,3269894.0,0.0,50.333948222123276
ENGINEERS INDIA LTD,NSE_EQ|INE510A01028,Monthly,2025-09-01,198.0,218.0,196.08,207.71,55275645.0,0.0,39.84602735630466
VERTOZ LIMITED,NSE_EQ|INE188Y01031,Monthly,2025-09-01,76.7,86.75,73.6,78.94,2574211.0,0.0,
GANDHAR OIL REFINE IND L,NSE_EQ|INE717W01049,Monthly,2025-09-01,147.0,152.0,144.0,146.12,1751211.0,0.0,33.93462180863756
SPANDANA SPHOORTY FIN LTD,NSE_EQ|INE572J01011,Monthly,2025-09-01,244.4,279.8,244.16,263.99,4212653.0,0.0,13.563996489908476
JSW CEMENT LIMITED,NSE_EQ|INE718I01012,Monthly,2025-09-01,148.9,162.15,145.31,149.44,92910414.0,0.0,
AONEAMC - AONENIFTY,NSE_EQ|INF1J2R01064,Monthly,2025-09-01,10.27,10.57,9.93,10.3,2847869.0,0.0,
DYNAMIC CABLES LIMITED,NSE_EQ|INE600Y01019,Monthly,2025-09-01,419.0,454.9,416.3,417.95,1890700.0,0.0,59.84420781819482
MADRAS FERTILISERS LTD,NSE_EQ|INE414A01015,Monthly,2025-09-01,88.7,96.39,87.74,89.22,3774822.0,0.0,33.85490753911806
HINDALCO  INDUSTRIES  LTD,NSE_EQ|INE038A01020,Monthly,2025-09-01,704.5,763.4,702.4,745.7,64544867.0,0.0,57.110820407400475
SYRMA SGS TECHNOLOGY LTD,NSE_EQ|INE0DYJ01015,Monthly,2025-09-01,758.0,875.0,725.1,815.65,28517708.0,0.0,69.61460941794418
BHARTIYA INTERNATIONAL,NSE_EQ|INE828A01016,Monthly,2025-09-01,836.95,908.0,821.0,882.3,49479.0,0.0,65.26543955653472
VODAFONE IDEA LIMITED,NSE_EQ|INE669E01016,Monthly,2025-09-01,6.56,8.82,6.46,8.39,15382114008.0,0.0,25.436408977556113
HINDUSTAN MEDIA VENT LTD,NSE_EQ|INE871K01015,Monthly,2025-09-01,85.46,89.69,83.55,85.32,405154.0,0.0,26.68802929732206
RACL GEARTECH LIMITED,NSE_EQ|INE704B01017,Monthly,2025-09-01,898.85,972.4,887.0,914.35,113731.0,0.0,
ATUL LTD,NSE_EQ|INE100A01010,Monthly,2025-09-01,6309.5,6581.5,6200.5,6257.0,295576.0,0.0,36.516154452324656
NANDANI CREATION LIMITED,NSE_EQ|INE696V01013,Monthly,2025-09-01,35.5,41.05,35.01,38.48,191600.0,0.0,51.85311118667121
TRUCAP FINANCE LIMITED,NSE_EQ|INE615R01029,Monthly,2025-09-01,10.68,13.82,10.62,12.75,4719435.0,0.0,21.480865224625617
JSW INFRASTRUCTURE LTD,NSE_EQ|INE880J01026,Monthly,2025-09-01,300.0,339.9,296.5,338.65,36279269.0,0.0,49.95224450811843
HINDPRAKASH INDUSTRY LTD,NSE_EQ|INE05X901010,Monthly,2025-09-01,129.9,164.0,125.0,132.52,406787.0,0.0,37.85050640328116
ZENITH STEEL PIP IND LTD,NSE_EQ|INE318D01020,Monthly,2025-09-01,7.6,7.95,7.28,7.42,1264003.0,0.0,28.798185941043087
MAWANA SUGARS LIMITED,NSE_EQ|INE636A01039,Monthly,2025-09-01,89.49,98.0,87.11,91.48,1149399.0,0.0,36.54837141468157
RHI MAGNESITA INDIA LTD,NSE_EQ|INE743M01012,Monthly,2025-09-01,478.0,494.0,465.0,476.1,2027275.0,0.0,37.61395164486722
AURIONPRO SOLN LTD,NSE_EQ|INE132H01018,Monthly,2025-09-01,1325.2,1334.8,1173.4,1209.6,3165352.0,0.0,39.172181134034
MANG.CHEM.FERT.LTD,NSE_EQ|INE558B01017,Monthly,2025-09-01,345.0,359.9,301.1,320.25,7181959.0,0.0,75.2210921954455
VEDANTA LIMITED,NSE_EQ|INE205A01025,Monthly,2025-09-01,422.8,471.0,422.8,458.45,163109388.0,0.0,50.93378607809847
ODIGMA CONSULTANCY SOL L,NSE_EQ|INE054301028,Monthly,2025-09-01,30.99,53.42,30.0,53.42,817240.0,0.0,
OIL AND NATURAL GAS CORP.,NSE_EQ|INE213A01029,Monthly,2025-09-01,234.0,242.5,230.76,237.47,133667673.0,0.0,26.15725905841755
VST TILLERS TRACTORS LTD,NSE_EQ|INE764D01017,Monthly,2025-09-01,5327.0,5548.5,5067.0,5186.0,338634.0,0.0,57.643067990932366
GREENLAM INDUSTRIES LTD.,NSE_EQ|INE544R01021,Monthly,2025-09-01,238.9,278.63,225.6,259.16,6760350.0,0.0,44.98133554541685
VAISHALI PHARMA LIMITED,NSE_EQ|INE972X01022,Monthly,2025-09-01,12.3,12.7,11.8,12.11,6541542.0,0.0,40.21479713603818
ANGEL ONE LIMITED,NSE_EQ|INE732I01013,Monthly,2025-09-01,2226.0,2375.0,2195.0,2248.0,13606177.0,0.0,51.13097787787925
BLACKBUCK LIMITED,NSE_EQ|INE0UIZ01018,Monthly,2025-09-01,636.75,667.75,571.55,588.35,13943829.0,0.0,
VETO SWITCHGEAR CABLE LTD,NSE_EQ|INE918N01018,Monthly,2025-09-01,113.1,131.38,110.15,119.31,1053504.0,0.0,34.11330049261083
PTL ENTERPRISES LTD,NSE_EQ|INE034D01049,Monthly,2025-09-01,40.14,40.4,39.02,39.94,579006.0,0.0,37.01353637901861
REFEX INDUSTRIES LIMITED,NSE_EQ|INE056I01025,Monthly,2025-09-01,367.5,376.0,334.0,338.05,3466927.0,0.0,54.81822340625925
GALLANTT ISPAT LIMITED,NSE_EQ|INE297H01019,Monthly,2025-09-01,574.95,754.05,574.95,671.2,7048424.0,0.0,69.32459298264467
CARE RATINGS LIMITED,NSE_EQ|INE752H01013,Monthly,2025-09-01,1556.1,1670.9,1511.3,1578.9,710178.0,0.0,65.37296280819056
STAR PAPER MILLS LTD,NSE_EQ|INE733A01018,Monthly,2025-09-01,172.02,181.8,172.02,174.2,251440.0,0.0,25.010213809069853
INTERNATIO GEMM INS (I) L,NSE_EQ|INE0Q9301021,Monthly,2025-09-01,339.8,392.0,333.1,369.5,12530548.0,0.0,
DHANLAXMI BANK LIMITED,NSE_EQ|INE680A01011,Monthly,2025-09-01,25.6,26.56,24.7,26.01,8630855.0,0.0,26.218573627501286
